make_id,make_name,model_id,model_name
29,Ford,18274,Fusion
29,Ford,18295,Econoline
29,Ford,18315,Mercury
29,Ford,18372,Streetka
29,Ford,18389,F 350
29,Ford,18390,Focus C-Max
29,Ford,18589,Escape
29,Ford,18633,Econovan
29,Ford,18703,Freestar
29,Ford,18708,GT
29,Ford,18761,S-Max
29,Ford,18837,Freestyle
29,Ford,18913,Edge
29,Ford,18993,Focus CC
29,Ford,19072,Kuga
29,Ford,19089,C-Max
29,Ford,19260,Grand C-Max
29,Ford,19262,Flex
29,Ford,19721,B-Max
29,Ford,20224,Torino
29,Ford,20225,Gran Torino
29,Ford,20277,Sportka
29,Ford,20280,Tourneo Connect
29,Ford,20303,EcoSport
29,Ford,20318,Transit Connect
29,Ford,20405,Tourneo Courier
29,Ford,20426,Connect Elekto
29,Ford,20482,F 1
29,Ford,20483,F 100
29,Ford,20484,F 360
29,Ford,20485,F 550
29,Ford,20486,F 450
29,Ford,20487,F 650
29,Ford,20488,F Super Duty
29,Ford,21012,Sonstige
29,Ford,74248,Transit Custom
29,Ford,74249,Transit Courier
29,Ford,74250,Transit Bus
29,Ford,74251,Tourneo Custom
29,Ford,75004,RS 200
29,Ford,75100,Consul
29,Ford,75102,Fairlane
29,Ford,75103,Falcon
29,Ford,75646,Customline
29,Ford,75735,Grand Tourneo
29,Ford,75955,Mustang Mach-E
29,Ford,76231,Ranger Raptor
29,Ford,76290,E-Transit
33,Hyundai,1786,ACCENT
33,Hyundai,1787,Coupe
33,Hyundai,1788,Lantra
33,Hyundai,1789,Pony
33,Hyundai,1791,SONATA
33,Hyundai,15164,Galloper
33,Hyundai,15166,Atos
33,Hyundai,15787,H 100
33,Hyundai,15811,Santamo
33,Hyundai,16157,Excel
33,Hyundai,16370,XG 30
33,Hyundai,16473,Trajet
33,Hyundai,16474,H-1
33,Hyundai,16475,S-Coupe
33,Hyundai,16493,ELANTRA
33,Hyundai,16524,H 200
33,Hyundai,16526,SANTA FE
33,Hyundai,16596,Matrix
33,Hyundai,16597,Terracan
33,Hyundai,18267,Getz
33,Hyundai,18359,XG 350
33,Hyundai,18395,Sonica
33,Hyundai,18416,Satellite
33,Hyundai,18493,TUCSON
33,Hyundai,18524,Highway
33,Hyundai,18600,GRANDEUR
33,Hyundai,18663,H 350
33,Hyundai,19065,i30
33,Hyundai,19123,i10
33,Hyundai,19163,AZERA
33,Hyundai,19188,i20
33,Hyundai,19212,iX55
33,Hyundai,19247,H 300
33,Hyundai,19258,iX35
33,Hyundai,19320,NF
33,Hyundai,19321,Starex
33,Hyundai,19322,Verna
33,Hyundai,19607,iX20
33,Hyundai,19626,Genesis
33,Hyundai,19627,Solaris
33,Hyundai,19684,Genesis Coupe
33,Hyundai,19687,VELOSTER
33,Hyundai,19738,i40
33,Hyundai,19754,AVENTE
33,Hyundai,20046,Equus
33,Hyundai,20134,Porter
33,Hyundai,20321,Grand Santa Fe
33,Hyundai,20404,i800
33,Hyundai,20795,Stellar
33,Hyundai,20796,Tiburon
33,Hyundai,21013,Sonstige
33,Hyundai,74331,IONIQ
33,Hyundai,74376,Grace
33,Hyundai,74663,KONA
33,Hyundai,74935,CRETA
33,Hyundai,74968,NEXO
33,Hyundai,74994,XG 250
33,Hyundai,75605,i50
33,Hyundai,75606,Veracruz
33,Hyundai,75779,BAYON
33,Hyundai,75824,IONIQ 5
33,Hyundai,75978,STARIA
33,Hyundai,76256,IONIQ 6
33,Hyundai,76553,PALISADE
33,Hyundai,76923,Inster
37,Jaguar,1795,Daimler
37,Jaguar,1796,XJS
37,Jaguar,1797,XJ40
37,Jaguar,1798,XJ12
37,Jaguar,1799,XJ6
37,Jaguar,1800,XJR
37,Jaguar,1801,XK8
37,Jaguar,2118,MK II
37,Jaguar,2119,E-Type
37,Jaguar,2129,Sovereign
37,Jaguar,15168,XJ8
37,Jaguar,15169,XJ
37,Jaguar,15170,XKR
37,Jaguar,15654,S-Type
37,Jaguar,16362,X-Type
37,Jaguar,16390,D-Type
37,Jaguar,18488,X300
37,Jaguar,18627,XJSC
37,Jaguar,18821,XK
37,Jaguar,18949,420
37,Jaguar,19069,XF
37,Jaguar,19737,Sonstige
37,Jaguar,20194,F-Type
37,Jaguar,21078,XE
37,Jaguar,21099,F-Pace
37,Jaguar,74669,E-Pace
37,Jaguar,74787,I-Pace
38,Jeep,1803,Cherokee
38,Jeep,1804,CJ-7
38,Jeep,1805,CJ-8
38,Jeep,1806,Grand Cherokee
38,Jeep,1807,Wrangler
38,Jeep,15713,CJ-5
38,Jeep,15832,Renegade
38,Jeep,15965,Willys
38,Jeep,18565,Comanche
38,Jeep,18610,Wagoneer
38,Jeep,18785,Commander
38,Jeep,18967,Compass
38,Jeep,19051,Patriot
38,Jeep,20041,Liberty
38,Jeep,21015,Sonstige
38,Jeep,75321,Gladiator
38,Jeep,76401,Avenger
39,Kia,1808,Clarus
39,Kia,1810,Pride
39,Kia,1811,Sephia
39,Kia,1812,Sportage
39,Kia,15678,Shuma
39,Kia,15777,Elan
39,Kia,15796,Besta
39,Kia,15814,Leo
39,Kia,15882,Carnival
39,Kia,15893,Rocsta
39,Kia,15968,Joice
39,Kia,15969,Pregio
39,Kia,15970,Retona
39,Kia,16476,Rio
39,Kia,16537,Roadster
39,Kia,16538,Carens
39,Kia,16583,Magentis
39,Kia,18020,K2700
39,Kia,18280,Sorento
39,Kia,18361,Opirus
39,Kia,18417,Picanto
39,Kia,18418,Cerato
39,Kia,18515,K2500
39,Kia,18528,Mentor
39,Kia,18923,Ceed / cee'd
39,Kia,19116,Mohave/Borrego
39,Kia,19150,ProCeed / pro_cee'd
39,Kia,19171,Soul
39,Kia,19239,Ceed SW / cee'd SW
39,Kia,19248,Venga
39,Kia,19324,Spectra
39,Kia,19544,Optima
39,Kia,19716,K2900
39,Kia,21016,Sonstige
39,Kia,74327,Niro
39,Kia,74632,Stonic
39,Kia,74666,Stinger
39,Kia,75381,XCeed
39,Kia,75805,e-Niro
39,Kia,75945,EV6
39,Kia,76597,EV9
39,Kia,76880,EV3
42,Lancia,1819,Beta
42,Lancia,1820,Dedra
42,Lancia,1822,Delta
42,Lancia,1823,Gamma
42,Lancia,1824,Kappa
42,Lancia,1825,Prisma
42,Lancia,1826,Thema
42,Lancia,1828,Y
42,Lancia,14773,Fulvia
42,Lancia,15830,Z
42,Lancia,15876,Stratos
42,Lancia,15985,Lybra
42,Lancia,16415,Flaminia
42,Lancia,16437,K
42,Lancia,16613,Thesis
42,Lancia,18030,ZETA
42,Lancia,18313,Phedra
42,Lancia,18393,Ypsilon
42,Lancia,18541,MUSA
42,Lancia,19686,Flavia
42,Lancia,19773,Voyager
42,Lancia,20428,A 112
42,Lancia,20810,HPE
42,Lancia,20811,Trevi
42,Lancia,21019,Sonstige
42,Lancia,75649,Appia
43,Lexus,15708,LS 400
43,Lexus,15709,GS 300
43,Lexus,15710,IS 200
43,Lexus,15714,SC 400
43,Lexus,16404,RX 300
43,Lexus,16445,LX 470
43,Lexus,16494,LS 430
43,Lexus,16568,GS 430
43,Lexus,18040,IS 300
43,Lexus,18050,SC 430
43,Lexus,18414,GX 470
43,Lexus,18496,RX 330
43,Lexus,18623,RX 400
43,Lexus,18739,IS 250
43,Lexus,18740,IS 220d
43,Lexus,18763,RX 350
43,Lexus,18817,GS 450h
43,Lexus,18823,ES 350
43,Lexus,18989,LS 460
43,Lexus,19076,LS 600
43,Lexus,19114,LX 570
43,Lexus,19115,GS 460
43,Lexus,19159,IS F
43,Lexus,19238,RX 450h
43,Lexus,19529,GX 460
43,Lexus,19717,CT 200h
43,Lexus,20192,LFA
43,Lexus,20193,GS 250
43,Lexus,20491,NX 300
43,Lexus,20812,NX 200t
43,Lexus,20813,RC F
43,Lexus,21020,Sonstige
43,Lexus,21175,RC 200t
43,Lexus,21176,RC 300h
43,Lexus,21177,RC 350
43,Lexus,74252,RX 200t
43,Lexus,74324,GS F
43,Lexus,74329,LC 500
43,Lexus,74544,GS 200t
43,Lexus,74662,LS 500
43,Lexus,74971,LC F
43,Lexus,74972,UX 200
43,Lexus,74973,UX 250h
43,Lexus,74986,ES 300
43,Lexus,74987,ES 330
43,Lexus,75108,IS 350
43,Lexus,75271,LC 500h
43,Lexus,75492,UX 300e
43,Lexus,75600,GS 350
43,Lexus,75654,LX 450d
43,Lexus,75908,NX 300h
43,Lexus,76162,NX 350h
43,Lexus,76163,NX 450h+
43,Lexus,76378,RZ
43,Lexus,76379,RX 350h
43,Lexus,76443,RX 500h
43,Lexus,76602,LBX
43,Lexus,76687,UX 300h
43,Lexus,76711,LX 500d
43,Lexus,76712,LX 600
43,Lexus,76779,LM
44,Lotus,1832,Elan
44,Lotus,1833,Elise
44,Lotus,1834,Esprit
44,Lotus,2111,Super Seven
44,Lotus,15033,Europa
44,Lotus,16393,V8
44,Lotus,16451,Exige
44,Lotus,16557,340 R
44,Lotus,16589,Excel
44,Lotus,16590,Elite
44,Lotus,16591,Omega
44,Lotus,16592,Cortina
44,Lotus,18294,Venturi
44,Lotus,19224,Evora
44,Lotus,19243,2-Eleven
44,Lotus,21021,Sonstige
44,Lotus,74549,3-Eleven
44,Lotus,75289,Type 130
44,Lotus,75386,Evija
44,Lotus,75900,Emira
44,Lotus,76447,Eletre
44,Lotus,76749,Emeya
45,Maserati,1835,Biturbo
45,Maserati,15189,Ghibli
45,Maserati,15190,Quattroporte
45,Maserati,15665,Karif
45,Maserati,15666,Shamal
45,Maserati,15667,3200
45,Maserati,15742,Merak
45,Maserati,15778,Indy
45,Maserati,15833,422
45,Maserati,15834,424
45,Maserati,15963,Racing
45,Maserati,15987,430
45,Maserati,16620,Spyder
45,Maserati,18263,Coupe
45,Maserati,18362,222
45,Maserati,18363,224
45,Maserati,18364,228
45,Maserati,18365,418
45,Maserati,18366,420
45,Maserati,18403,4200
45,Maserati,18635,GranSport
45,Maserati,18661,MC12
45,Maserati,19075,GranTurismo
45,Maserati,19091,TC
45,Maserati,19530,GranCabrio
45,Maserati,21022,Sonstige
45,Maserati,74326,Levante
45,Maserati,75385,Alfieri
45,Maserati,75831,Bora
45,Maserati,75944,MC20
45,Maserati,76196,Grecale
45,Maserati,76937,GT2 Stradale
46,Mazda,1836,121
46,Mazda,1837,323
46,Mazda,1838,626
46,Mazda,1839,929
46,Mazda,1840,MPV
46,Mazda,1841,MX-3
46,Mazda,1842,MX-5
46,Mazda,1843,MX-6
46,Mazda,1844,RX-7
46,Mazda,1845,Xedos
46,Mazda,14777,E Series
46,Mazda,15565,Demio
46,Mazda,15659,Premacy
46,Mazda,16534,Tribute
46,Mazda,18266,6
46,Mazda,18342,2
46,Mazda,18343,RX-8
46,Mazda,18388,3
46,Mazda,18624,5
46,Mazda,18795,CX-7
46,Mazda,18909,Pick Up
46,Mazda,19049,BT-50
46,Mazda,19154,CX-9
46,Mazda,19325,Bongo
46,Mazda,19326,Protege
46,Mazda,19327,Atenza
46,Mazda,19329,Capella
46,Mazda,19330,Familia
46,Mazda,19628,Axela
46,Mazda,19629,Millenia
46,Mazda,19723,CX-5
46,Mazda,21023,Sonstige
46,Mazda,21084,CX-3
46,Mazda,75214,B Series
46,Mazda,75293,CX-30
46,Mazda,75491,MX-30
46,Mazda,75607,RX-9
46,Mazda,76164,CX-60
46,Mazda,76737,CX-80
47,Mercedes-Benz,1846,190
47,Mercedes-Benz,1847,200
47,Mercedes-Benz,1848,230
47,Mercedes-Benz,1849,240
47,Mercedes-Benz,1850,250
47,Mercedes-Benz,1851,260
47,Mercedes-Benz,1852,280
47,Mercedes-Benz,1853,300
47,Mercedes-Benz,1854,320
47,Mercedes-Benz,1855,380
47,Mercedes-Benz,1856,400
47,Mercedes-Benz,1857,500
47,Mercedes-Benz,1858,600
47,Mercedes-Benz,1859,C 180
47,Mercedes-Benz,1860,C 200
47,Mercedes-Benz,1861,C 230
47,Mercedes-Benz,1862,E 200
47,Mercedes-Benz,1863,E 220
47,Mercedes-Benz,1864,E 280
47,Mercedes-Benz,1865,E 290
47,Mercedes-Benz,1866,E 420
47,Mercedes-Benz,1867,SL 280
47,Mercedes-Benz,1868,SL 320
47,Mercedes-Benz,1869,SL 500
47,Mercedes-Benz,1870,SL 600
47,Mercedes-Benz,1871,SLK
47,Mercedes-Benz,2099,C 280
47,Mercedes-Benz,2117,E 320
47,Mercedes-Benz,2126,420
47,Mercedes-Benz,2127,560
47,Mercedes-Benz,2147,C 220
47,Mercedes-Benz,2162,E 500
47,Mercedes-Benz,14807,C 36 AMG
47,Mercedes-Benz,14865,450
47,Mercedes-Benz,14869,A 160
47,Mercedes-Benz,14926,CLK
47,Mercedes-Benz,15029,E 230
47,Mercedes-Benz,15103,S 280
47,Mercedes-Benz,15105,S 320
47,Mercedes-Benz,15107,S 420
47,Mercedes-Benz,15108,S 500
47,Mercedes-Benz,15109,S 600
47,Mercedes-Benz,15199,V 230
47,Mercedes-Benz,15200,V 280
47,Mercedes-Benz,15201,ML 230
47,Mercedes-Benz,15202,ML 320
47,Mercedes-Benz,15383,350
47,Mercedes-Benz,15384,C 250
47,Mercedes-Benz,15517,E 240
47,Mercedes-Benz,15543,E 300
47,Mercedes-Benz,15549,E 50 AMG
47,Mercedes-Benz,15632,C 43 AMG
47,Mercedes-Benz,15690,220
47,Mercedes-Benz,15691,SL 300
47,Mercedes-Benz,15693,C 240
47,Mercedes-Benz,15694,E 36 AMG
47,Mercedes-Benz,15695,E 250
47,Mercedes-Benz,15696,S 300
47,Mercedes-Benz,15697,S 350
47,Mercedes-Benz,15698,E 430
47,Mercedes-Benz,15699,E 55 AMG
47,Mercedes-Benz,15700,V 220
47,Mercedes-Benz,15701,A 140
47,Mercedes-Benz,15702,A 170
47,Mercedes-Benz,15703,A 190
47,Mercedes-Benz,15704,S 430
47,Mercedes-Benz,15705,ML 430
47,Mercedes-Benz,15715,CE 300
47,Mercedes-Benz,15723,270
47,Mercedes-Benz,15724,S 560
47,Mercedes-Benz,15725,CL
47,Mercedes-Benz,15763,E 270
47,Mercedes-Benz,15775,S 400
47,Mercedes-Benz,15776,G
47,Mercedes-Benz,15866,ML 270
47,Mercedes-Benz,15942,Vito
47,Mercedes-Benz,15943,Sprinter
47,Mercedes-Benz,15945,V
47,Mercedes-Benz,15955,E 260
47,Mercedes-Benz,15973,C 320
47,Mercedes-Benz,15975,SLK 320
47,Mercedes-Benz,16381,SLR
47,Mercedes-Benz,16438,ML 55 AMG
47,Mercedes-Benz,16446,SLK 230
47,Mercedes-Benz,16481,SL 380
47,Mercedes-Benz,16482,SL 420
47,Mercedes-Benz,16483,SL 350
47,Mercedes-Benz,16484,SL 450
47,Mercedes-Benz,16485,SL 560
47,Mercedes-Benz,16488,C 270
47,Mercedes-Benz,16489,S 55 AMG
47,Mercedes-Benz,16492,CE 200
47,Mercedes-Benz,16506,CLK 55 AMG
47,Mercedes-Benz,16509,SLK 32 AMG
47,Mercedes-Benz,16555,ML 400
47,Mercedes-Benz,16556,ML 500
47,Mercedes-Benz,16575,MB 100
47,Mercedes-Benz,16576,Vaneo
47,Mercedes-Benz,16582,C 32 AMG
47,Mercedes-Benz,18060,SL 55 AMG
47,Mercedes-Benz,18272,Vario
47,Mercedes-Benz,18273,A 210
47,Mercedes-Benz,18288,416
47,Mercedes-Benz,18292,Atego
47,Mercedes-Benz,18293,Actros
47,Mercedes-Benz,18319,ML 350
47,Mercedes-Benz,18368,E 400
47,Mercedes-Benz,18371,C 30 AMG
47,Mercedes-Benz,18394,Viano
47,Mercedes-Benz,18422,C 55 AMG
47,Mercedes-Benz,18423,CL 55 AMG
47,Mercedes-Benz,18424,SLK 55 AMG
47,Mercedes-Benz,18425,G 55 AMG
47,Mercedes-Benz,18476,E 60 AMG
47,Mercedes-Benz,18485,A 150
47,Mercedes-Benz,18486,A 180
47,Mercedes-Benz,18487,A 200
47,Mercedes-Benz,18492,SL 65 AMG
47,Mercedes-Benz,18505,CLS
47,Mercedes-Benz,18507,CL 180
47,Mercedes-Benz,18508,CL 200
47,Mercedes-Benz,18509,CL 220
47,Mercedes-Benz,18510,CL 230
47,Mercedes-Benz,18511,CL 420
47,Mercedes-Benz,18512,CL 500
47,Mercedes-Benz,18513,CL 600
47,Mercedes-Benz,18546,E 350
47,Mercedes-Benz,18560,SLK 200
47,Mercedes-Benz,18561,SLK 350
47,Mercedes-Benz,18562,V 200
47,Mercedes-Benz,18580,S 65 AMG
47,Mercedes-Benz,18603,R 320
47,Mercedes-Benz,18604,R 350
47,Mercedes-Benz,18605,R 500
47,Mercedes-Benz,18606,B 150
47,Mercedes-Benz,18607,B 170
47,Mercedes-Benz,18608,B 180
47,Mercedes-Benz,18609,B 200
47,Mercedes-Benz,18613,C 160
47,Mercedes-Benz,18614,C 350
47,Mercedes-Benz,18615,ML 280
47,Mercedes-Benz,18617,SLK 280
47,Mercedes-Benz,18636,CL 65 AMG
47,Mercedes-Benz,18753,ML 63 AMG
47,Mercedes-Benz,18769,GL 320
47,Mercedes-Benz,18770,GL 420
47,Mercedes-Benz,18771,GL 450
47,Mercedes-Benz,18772,GL 500
47,Mercedes-Benz,18787,S 550
47,Mercedes-Benz,18801,R 280
47,Mercedes-Benz,18802,R 63 AMG
47,Mercedes-Benz,18803,ML 420
47,Mercedes-Benz,18804,E 63 AMG
47,Mercedes-Benz,18813,CLS 55 AMG
47,Mercedes-Benz,18814,CLS 63 AMG
47,Mercedes-Benz,18815,CLK 63 AMG
47,Mercedes-Benz,18879,CLK 200
47,Mercedes-Benz,18881,CLK 220
47,Mercedes-Benz,18882,CLK 230
47,Mercedes-Benz,18883,CLK 240
47,Mercedes-Benz,18885,CLK 270
47,Mercedes-Benz,18886,CLK 280
47,Mercedes-Benz,18887,CLK 320
47,Mercedes-Benz,18889,CLK 350
47,Mercedes-Benz,18891,CLK 430
47,Mercedes-Benz,18892,CLK 500
47,Mercedes-Benz,18895,S 450
47,Mercedes-Benz,18990,S 63 AMG
47,Mercedes-Benz,18991,CL 63 AMG
47,Mercedes-Benz,19107,C 63 AMG
47,Mercedes-Benz,19112,CLS 320
47,Mercedes-Benz,19113,CLS 350
47,Mercedes-Benz,19118,CLS 500
47,Mercedes-Benz,19144,CLC
47,Mercedes-Benz,19151,SL 63 AMG
47,Mercedes-Benz,19181,GLK 220
47,Mercedes-Benz,19182,GLK 320
47,Mercedes-Benz,19183,GLK 350
47,Mercedes-Benz,19184,GLK 280
47,Mercedes-Benz,19223,SLS
47,Mercedes-Benz,19240,B 160
47,Mercedes-Benz,19249,C 300
47,Mercedes-Benz,19251,R 300
47,Mercedes-Benz,19252,GL 350
47,Mercedes-Benz,19253,GLK 250
47,Mercedes-Benz,19254,GLK 300
47,Mercedes-Benz,19255,ML 300
47,Mercedes-Benz,19256,ML 450
47,Mercedes-Benz,19257,SLK 300
47,Mercedes-Benz,19546,SL 60 AMG
47,Mercedes-Benz,19547,SL 70 AMG
47,Mercedes-Benz,19548,SL 73 AMG
47,Mercedes-Benz,19616,GLK 200
47,Mercedes-Benz,19726,S 250
47,Mercedes-Benz,19727,S 260
47,Mercedes-Benz,19747,ML 250
47,Mercedes-Benz,19748,SLK 250
47,Mercedes-Benz,20165,A 250
47,Mercedes-Benz,20166,B 250
47,Mercedes-Benz,20167,G 63 AMG
47,Mercedes-Benz,20168,G 65 AMG
47,Mercedes-Benz,20169,G 300
47,Mercedes-Benz,20176,E 550
47,Mercedes-Benz,20185,B 220
47,Mercedes-Benz,20195,Citan
47,Mercedes-Benz,20215,G 350
47,Mercedes-Benz,20216,G 500
47,Mercedes-Benz,20217,SL 230
47,Mercedes-Benz,20218,A 220
47,Mercedes-Benz,20229,CLA 180
47,Mercedes-Benz,20230,CLA 200
47,Mercedes-Benz,20231,CLA 220
47,Mercedes-Benz,20232,CLA 250
47,Mercedes-Benz,20240,CE 220
47,Mercedes-Benz,20241,CE 230
47,Mercedes-Benz,20242,CE 280
47,Mercedes-Benz,20243,CL 160
47,Mercedes-Benz,20244,CLS 250
47,Mercedes-Benz,20245,G 230
47,Mercedes-Benz,20246,G 240
47,Mercedes-Benz,20247,G 250
47,Mercedes-Benz,20248,G 280
47,Mercedes-Benz,20249,G 290
47,Mercedes-Benz,20250,G 320
47,Mercedes-Benz,20251,G 400
47,Mercedes-Benz,20252,GL 55 AMG
47,Mercedes-Benz,20253,GL 63 AMG
47,Mercedes-Benz,20255,A 45 AMG
47,Mercedes-Benz,20301,CLA 45 AMG
47,Mercedes-Benz,20325,G 270
47,Mercedes-Benz,20343,GLA 200
47,Mercedes-Benz,20344,GLA 220
47,Mercedes-Benz,20345,GLA 250
47,Mercedes-Benz,20383,CLS 280
